"","Year","Month","Day","Date","dailywtmp","Station"
"6823",2018,11,4,2018-11-04,19.1154166666667,"Hatteras"
"6824",2018,11,5,2018-11-05,20.235,"Hatteras"
"6825",2018,11,6,2018-11-06,21.0841666666667,"Hatteras"
"6826",2018,11,7,2018-11-07,21.89125,"Hatteras"
"6827",2018,11,8,2018-11-08,21.60375,"Hatteras"
"6828",2018,11,9,2018-11-09,19.97625,"Hatteras"
"6829",2018,11,10,2018-11-10,20.1858333333333,"Hatteras"
"6830",2018,11,11,2018-11-11,17.4320833333333,"Hatteras"
"6831",2018,11,12,2018-11-12,15.8704166666667,"Hatteras"
"6832",2018,11,13,2018-11-13,17.9416666666667,"Hatteras"
"6833",2018,11,14,2018-11-14,17.77375,"Hatteras"
"6834",2018,11,15,2018-11-15,15.5891666666667,"Hatteras"
"6835",2018,11,16,2018-11-16,16.9039583333333,"Hatteras"
"6836",2018,11,17,2018-11-17,15.0649769585253,"Hatteras"
"6837",2018,11,18,2018-11-18,15.1564583333333,"Hatteras"
"6838",2018,11,19,2018-11-19,15.7607142857143,"Hatteras"
"6839",2018,11,20,2018-11-20,16.6495780590717,"Hatteras"
"6840",2018,11,21,2018-11-21,16.83875,"Hatteras"
"6841",2018,11,22,2018-11-22,15.0790794979079,"Hatteras"
"6842",2018,11,23,2018-11-23,12.9766666666667,"Hatteras"
"6843",2018,11,24,2018-11-24,13.808125,"Hatteras"
"6844",2018,11,25,2018-11-25,15.470625,"Hatteras"
"6845",2018,11,26,2018-11-26,15.3947916666667,"Hatteras"
"6846",2018,11,27,2018-11-27,15.8139583333333,"Hatteras"
"6847",2018,11,28,2018-11-28,13.1166666666667,"Hatteras"
"6848",2018,11,29,2018-11-29,11.1139583333333,"Hatteras"
"6849",2018,11,30,2018-11-30,11.3016736401674,"Hatteras"
"6850",2018,12,1,2018-12-01,14.0252083333333,"Hatteras"
"6851",2018,12,2,2018-12-02,15.9037656903766,"Hatteras"
"6852",2018,12,3,2018-12-03,16.96125,"Hatteras"
"6853",2018,12,4,2018-12-04,15.7782426778243,"Hatteras"
"6854",2018,12,5,2018-12-05,14.7089583333333,"Hatteras"
"6855",2018,12,6,2018-12-06,13.0493697478992,"Hatteras"
"6856",2018,12,7,2018-12-07,12.8023012552301,"Hatteras"
"6857",2018,12,8,2018-12-08,12.3044491525424,"Hatteras"
"6858",2018,12,9,2018-12-09,11.6279166666667,"Hatteras"
"6859",2018,12,10,2018-12-10,11.3924686192469,"Hatteras"
"6860",2018,12,11,2018-12-11,9.71924686192469,"Hatteras"
"6861",2018,12,12,2018-12-12,9.88991416309013,"Hatteras"
"6862",2018,12,13,2018-12-13,11.7327380952381,"Hatteras"
"6863",2018,12,14,2018-12-14,11.8476793248945,"Hatteras"
"6864",2018,12,15,2018-12-15,13.1816666666667,"Hatteras"
"6865",2018,12,16,2018-12-16,13.8870833333333,"Hatteras"
"6866",2018,12,17,2018-12-17,13.2022916666667,"Hatteras"
"6867",2018,12,18,2018-12-18,13.0433054393305,"Hatteras"
"6868",2018,12,19,2018-12-19,11.9327083333333,"Hatteras"
"6869",2018,12,20,2018-12-20,12.0886554621849,"Hatteras"
"6870",2018,12,21,2018-12-21,14.6246478873239,"Hatteras"
"6871",2018,12,22,2018-12-22,15.3836134453782,"Hatteras"
"6872",2018,12,23,2018-12-23,13.885625,"Hatteras"
"6873",2018,12,24,2018-12-24,13.307805907173,"Hatteras"
"6874",2018,12,25,2018-12-25,12.6836820083682,"Hatteras"
"6875",2018,12,26,2018-12-26,12.1915966386555,"Hatteras"
"6876",2018,12,27,2018-12-27,11.3216666666667,"Hatteras"
"6877",2018,12,28,2018-12-28,12.8495833333333,"Hatteras"
"6878",2018,12,29,2018-12-29,15.0320833333333,"Hatteras"
"6879",2018,12,30,2018-12-30,14.7325,"Hatteras"
"6880",2018,12,31,2018-12-31,14.2107142857143,"Hatteras"
"6881",2019,1,1,2019-01-01,14.6591666666667,"Hatteras"
"6882",2019,1,2,2019-01-02,15.1571428571429,"Hatteras"
"6883",2019,1,3,2019-01-03,14.6244769874477,"Hatteras"
"6884",2019,1,4,2019-01-04,14.2583690987124,"Hatteras"
"6885",2019,1,5,2019-01-05,13.5625,"Hatteras"
"6886",2019,1,6,2019-01-06,13.308125,"Hatteras"
"6887",2019,1,7,2019-01-07,13.1610878661088,"Hatteras"
"6888",2019,1,8,2019-01-08,12.6251054852321,"Hatteras"
"6889",2019,1,9,2019-01-09,13.505,"Hatteras"
"6890",2019,1,10,2019-01-10,11.6076923076923,"Hatteras"
"6891",2019,1,11,2019-01-11,9.20511111111111,"Hatteras"
"6892",2019,1,12,2019-01-12,9.23630434782609,"Hatteras"
"6893",2019,1,13,2019-01-13,9.55020833333333,"Hatteras"
"6894",2019,1,14,2019-01-14,8.962,"Hatteras"
"6895",2019,1,15,2019-01-15,8.42229166666667,"Hatteras"
"6896",2019,1,16,2019-01-16,8.73552036199095,"Hatteras"
"6897",2019,1,17,2019-01-17,9.12194092827004,"Hatteras"
"6898",2019,1,18,2019-01-18,9.22151898734177,"Hatteras"
"6899",2019,1,19,2019-01-19,9.43895833333333,"Hatteras"
"6900",2019,1,20,2019-01-20,9.973125,"Hatteras"
"6901",2019,1,21,2019-01-21,9.34661835748792,"Hatteras"
"6902",2019,1,22,2019-01-22,7.39211822660099,"Hatteras"
"6903",2019,1,23,2019-01-23,8.36882845188284,"Hatteras"
"6904",2019,1,24,2019-01-24,11.1108333333333,"Hatteras"
"6905",2019,1,25,2019-01-25,12.2160416666667,"Hatteras"
"6906",2019,1,26,2019-01-26,11.1179166666667,"Hatteras"
"6907",2019,1,27,2019-01-27,11.1946120689655,"Hatteras"
"6908",2019,1,28,2019-01-28,10.696186440678,"Hatteras"
"6909",2019,1,29,2019-01-29,9.97895833333333,"Hatteras"
"6910",2019,1,30,2019-01-30,10.700625,"Hatteras"
"6911",2019,1,31,2019-01-31,10.7089108910891,"Hatteras"
"6912",2019,2,1,2019-02-01,9.86724137931034,"Hatteras"
"6913",2019,2,2,2019-02-02,10.9802083333333,"Hatteras"
"6914",2019,2,3,2019-02-03,12.0277083333333,"Hatteras"
"6915",2019,2,4,2019-02-04,11.9782426778243,"Hatteras"
"6916",2019,2,5,2019-02-05,12.3968487394958,"Hatteras"
"6917",2019,2,6,2019-02-06,13.084375,"Hatteras"
"6918",2019,2,7,2019-02-07,13.3070833333333,"Hatteras"
"6919",2019,2,8,2019-02-08,15.4937238493724,"Hatteras"
"6920",2019,2,9,2019-02-09,14.7939583333333,"Hatteras"
"6921",2019,2,10,2019-02-10,10.9341666666667,"Hatteras"
"6922",2019,2,11,2019-02-11,11.4388655462185,"Hatteras"
"6923",2019,2,12,2019-02-12,12.839539748954,"Hatteras"
"6924",2019,2,13,2019-02-13,14.8227083333333,"Hatteras"
"6925",2019,2,14,2019-02-14,13.8951882845188,"Hatteras"
"6926",2019,2,15,2019-02-15,13.4155462184874,"Hatteras"
"6927",2019,2,16,2019-02-16,14.3570833333333,"Hatteras"
"6928",2019,2,17,2019-02-17,13.0764583333333,"Hatteras"
"6929",2019,2,18,2019-02-18,13.0860416666667,"Hatteras"
"6930",2019,2,19,2019-02-19,13.0075,"Hatteras"
"6931",2019,2,20,2019-02-20,11.2253138075314,"Hatteras"
"6932",2019,2,21,2019-02-21,11.9351464435146,"Hatteras"
"6933",2019,2,22,2019-02-22,13.1106694560669,"Hatteras"
"6934",2019,2,23,2019-02-23,12.0141666666667,"Hatteras"
"6935",2019,2,24,2019-02-24,12.4841666666667,"Hatteras"
"6936",2019,2,25,2019-02-25,13.3993670886076,"Hatteras"
"6937",2019,2,26,2019-02-26,12.4598326359833,"Hatteras"
"6938",2019,2,27,2019-02-27,13.0027083333333,"Hatteras"
"6939",2019,2,28,2019-02-28,13.8879166666667,"Hatteras"
"6940",2019,3,1,2019-03-01,13.66625,"Hatteras"
"6941",2019,3,2,2019-03-02,13.5425,"Hatteras"
"6942",2019,3,3,2019-03-03,12.664375,"Hatteras"
"6943",2019,3,4,2019-03-04,12.3591666666667,"Hatteras"
"6944",2019,3,5,2019-03-05,12.8891949152542,"Hatteras"
"6945",2019,3,6,2019-03-06,10.8470833333333,"Hatteras"
"6946",2019,3,7,2019-03-07,10.3883333333333,"Hatteras"
"6947",2019,3,8,2019-03-08,11.2169456066946,"Hatteras"
"6948",2019,3,9,2019-03-09,11.2893305439331,"Hatteras"
"6949",2019,3,10,2019-03-10,12.0370833333333,"Hatteras"
"6950",2019,3,11,2019-03-11,14.1897489539749,"Hatteras"
"6951",2019,3,12,2019-03-12,14.8120833333333,"Hatteras"
"6952",2019,3,13,2019-03-13,14.0554166666667,"Hatteras"
"6953",2019,3,14,2019-03-14,13.9922907488987,"Hatteras"
"6954",2019,3,15,2019-03-15,15.7608333333333,"Hatteras"
"6955",2019,3,16,2019-03-16,17.46125,"Hatteras"
"6956",2019,3,17,2019-03-17,16.7579166666667,"Hatteras"
"6957",2019,3,18,2019-03-18,15.1904166666667,"Hatteras"
"6958",2019,3,19,2019-03-19,14.1458333333333,"Hatteras"
"6959",2019,3,20,2019-03-20,12.1882845188285,"Hatteras"
"6960",2019,3,21,2019-03-21,12.82,"Hatteras"
"6961",2019,3,22,2019-03-22,13.55625,"Hatteras"
"6962",2019,3,23,2019-03-23,13.9758333333333,"Hatteras"
"6963",2019,3,24,2019-03-24,14.1866666666667,"Hatteras"
"6964",2019,3,25,2019-03-25,15.1247916666667,"Hatteras"
"6965",2019,3,26,2019-03-26,15.319375,"Hatteras"
"6966",2019,3,27,2019-03-27,13.0775,"Hatteras"
"6967",2019,3,28,2019-03-28,12.3318965517241,"Hatteras"
"6968",2019,3,29,2019-03-29,13.4304166666667,"Hatteras"
"6969",2019,3,30,2019-03-30,14.6495833333333,"Hatteras"
"6970",2019,3,31,2019-03-31,15.67625,"Hatteras"
"6971",2019,4,1,2019-04-01,15.5707112970711,"Hatteras"
"6972",2019,4,2,2019-04-02,14.0389583333333,"Hatteras"
"6973",2019,4,3,2019-04-03,13.1904166666667,"Hatteras"
"6974",2019,4,4,2019-04-04,15.046875,"Hatteras"
"6975",2019,4,5,2019-04-05,16.3108333333333,"Hatteras"
"6976",2019,4,6,2019-04-06,16.5102083333333,"Hatteras"
"6977",2019,4,7,2019-04-07,16.8178571428571,"Hatteras"
"6978",2019,4,9,2019-04-09,18.1735849056604,"Hatteras"
"6979",2019,4,10,2019-04-10,18.4678571428571,"Hatteras"
"6980",2019,4,11,2019-04-11,18.5832618025751,"Hatteras"
"6981",2019,4,12,2019-04-12,18.9327510917031,"Hatteras"
"6982",2019,4,13,2019-04-13,19.3883333333333,"Hatteras"
"6983",2019,4,14,2019-04-14,19.8895833333333,"Hatteras"
"6984",2019,4,15,2019-04-15,20.31125,"Hatteras"
"6985",2019,4,16,2019-04-16,19.210775862069,"Hatteras"
"6986",2019,4,17,2019-04-17,18.71,"Hatteras"
"6987",2019,4,18,2019-04-18,19.2510460251046,"Hatteras"
"6988",2019,4,19,2019-04-19,20.0925,"Hatteras"
"6989",2019,4,20,2019-04-20,20.50625,"Hatteras"
"6990",2019,4,21,2019-04-21,19.7458333333333,"Hatteras"
"6991",2019,4,22,2019-04-22,19.5991666666667,"Hatteras"
"6992",2019,4,23,2019-04-23,19.6596566523605,"Hatteras"
"6993",2019,4,24,2019-04-24,20.2520833333333,"Hatteras"
"6994",2019,4,25,2019-04-25,20.9779166666667,"Hatteras"
"6995",2019,4,26,2019-04-26,21.285,"Hatteras"
"6996",2019,4,27,2019-04-27,20.0170833333333,"Hatteras"
"6997",2019,4,28,2019-04-28,19.6591666666667,"Hatteras"
"6998",2019,4,29,2019-04-29,19.9963362068966,"Hatteras"
"6999",2019,4,30,2019-04-30,20.6572916666667,"Hatteras"
"7000",2019,5,1,2019-05-01,21.6520833333333,"Hatteras"
"7001",2019,5,2,2019-05-02,21.73125,"Hatteras"
"7002",2019,5,3,2019-05-03,21.52625,"Hatteras"
"7003",2019,5,4,2019-05-04,21.9908333333333,"Hatteras"
"7004",2019,5,5,2019-05-05,21.9716666666667,"Hatteras"
"7005",2019,5,6,2019-05-06,21.6270833333333,"Hatteras"
"7006",2019,5,7,2019-05-07,21.0239583333333,"Hatteras"
"7007",2019,5,8,2019-05-08,21.7935416666667,"Hatteras"
"7008",2019,5,9,2019-05-09,22.7,"Hatteras"
"7009",2019,5,10,2019-05-10,22.78625,"Hatteras"
"7010",2019,5,11,2019-05-11,22.9608333333333,"Hatteras"
"7011",2019,5,12,2019-05-12,22.748125,"Hatteras"
"7012",2019,5,13,2019-05-13,22.27625,"Hatteras"
"7013",2019,5,14,2019-05-14,22.285,"Hatteras"
"7014",2019,5,15,2019-05-15,21.5695833333333,"Hatteras"
"7015",2019,5,16,2019-05-16,21.2008333333333,"Hatteras"
"7016",2019,5,17,2019-05-17,21.7929166666667,"Hatteras"
"7017",2019,5,18,2019-05-18,22.7202586206897,"Hatteras"
"7018",2019,5,19,2019-05-19,23.7916666666667,"Hatteras"
"7019",2019,5,20,2019-05-20,23.8333333333333,"Hatteras"
"7020",2019,5,21,2019-05-21,23.4220833333333,"Hatteras"
"7021",2019,5,22,2019-05-22,22.9847916666667,"Hatteras"
"7022",2019,5,23,2019-05-23,22.5770833333333,"Hatteras"
"7023",2019,5,24,2019-05-24,23.0716666666667,"Hatteras"
"7024",2019,5,25,2019-05-25,23.635625,"Hatteras"
"7025",2019,5,26,2019-05-26,24.0483333333333,"Hatteras"
"7026",2019,5,27,2019-05-27,24.6888185654008,"Hatteras"
"7027",2019,5,28,2019-05-28,25.0320833333333,"Hatteras"
"7028",2019,5,29,2019-05-29,25.2991631799163,"Hatteras"
"7029",2019,5,30,2019-05-30,25.67125,"Hatteras"
"7030",2019,5,31,2019-05-31,25.2606694560669,"Hatteras"
"7031",2019,6,1,2019-06-01,24.909375,"Hatteras"
"7032",2019,6,2,2019-06-02,24.593125,"Hatteras"
"7033",2019,6,3,2019-06-03,24.9891666666667,"Hatteras"
"7034",2019,6,4,2019-06-04,24.4673819742489,"Hatteras"
"7035",2019,6,5,2019-06-05,24.3040358744395,"Hatteras"
"7036",2019,6,6,2019-06-06,24.4816666666667,"Hatteras"
"7037",2019,6,7,2019-06-07,24.6595833333333,"Hatteras"
"7038",2019,6,8,2019-06-08,24.539375,"Hatteras"
"7039",2019,6,9,2019-06-09,24.6039583333333,"Hatteras"
"7040",2019,6,10,2019-06-10,25.3083333333333,"Hatteras"
"7041",2019,6,11,2019-06-11,25.9880841121495,"Hatteras"
"7042",2019,6,12,2019-06-12,24.3775,"Hatteras"
"7043",2019,6,13,2019-06-13,23.5741666666667,"Hatteras"
"7044",2019,6,14,2019-06-14,24.1745833333333,"Hatteras"
"7045",2019,6,15,2019-06-15,24.2439583333333,"Hatteras"
"7046",2019,6,16,2019-06-16,24.58,"Hatteras"
"7047",2019,6,17,2019-06-17,24.8354166666667,"Hatteras"
"7048",2019,6,18,2019-06-18,24.80375,"Hatteras"
"7049",2019,6,19,2019-06-19,25.1930084745763,"Hatteras"
"7050",2019,6,20,2019-06-20,25.5879166666667,"Hatteras"
"7051",2019,6,21,2019-06-21,25.9270833333333,"Hatteras"
"7052",2019,6,22,2019-06-22,25.2754166666667,"Hatteras"
"7053",2019,6,23,2019-06-23,25.301875,"Hatteras"
"7054",2019,6,24,2019-06-24,25.925625,"Hatteras"
"7055",2019,6,25,2019-06-25,26.120625,"Hatteras"
"7056",2019,6,26,2019-06-26,26.6883333333333,"Hatteras"
"7057",2019,6,27,2019-06-27,26.8929166666667,"Hatteras"
"7058",2019,6,28,2019-06-28,27.884375,"Hatteras"
"7059",2019,6,29,2019-06-29,27.6847916666667,"Hatteras"
"7060",2019,6,30,2019-06-30,26.6997916666667,"Hatteras"
"7061",2019,7,1,2019-07-01,25.9358333333333,"Hatteras"
"7062",2019,7,2,2019-07-02,25.4383333333333,"Hatteras"
"7063",2019,7,3,2019-07-03,25.870625,"Hatteras"
"7064",2019,7,4,2019-07-04,26.0885416666667,"Hatteras"
"7065",2019,7,5,2019-07-05,26.1914583333333,"Hatteras"
"7066",2019,7,6,2019-07-06,26.1408333333333,"Hatteras"
"7067",2019,7,7,2019-07-07,26.4835416666667,"Hatteras"
"7068",2019,7,8,2019-07-08,26.8889583333333,"Hatteras"
"7069",2019,7,9,2019-07-09,26.73125,"Hatteras"
"7070",2019,7,10,2019-07-10,27.4545833333333,"Hatteras"
"7071",2019,7,11,2019-07-11,28.2629166666667,"Hatteras"
"7072",2019,7,12,2019-07-12,27.7039583333333,"Hatteras"
"7073",2019,7,13,2019-07-13,27.2845833333333,"Hatteras"
"7074",2019,7,14,2019-07-14,27.789375,"Hatteras"
"7075",2019,7,15,2019-07-15,27.9460416666667,"Hatteras"
"7076",2019,7,16,2019-07-16,27.9304166666667,"Hatteras"
"7077",2019,7,17,2019-07-17,27.5425,"Hatteras"
"7078",2019,7,18,2019-07-18,27.17875,"Hatteras"
"7079",2019,7,19,2019-07-19,26.99125,"Hatteras"
"7080",2019,7,20,2019-07-20,27.2558333333333,"Hatteras"
"7081",2019,7,21,2019-07-21,27.5722916666667,"Hatteras"
"7082",2019,7,22,2019-07-22,27.5491666666667,"Hatteras"
"7083",2019,7,23,2019-07-23,27.4652083333333,"Hatteras"
"7084",2019,7,24,2019-07-24,26.7633333333333,"Hatteras"
"7085",2019,7,25,2019-07-25,25.9458333333333,"Hatteras"
"7086",2019,7,26,2019-07-26,26.1283333333333,"Hatteras"
"7087",2019,7,27,2019-07-27,26.263125,"Hatteras"
"7088",2019,7,28,2019-07-28,26.4466527196653,"Hatteras"
"7089",2019,7,29,2019-07-29,27.016875,"Hatteras"
"7090",2019,7,30,2019-07-30,27.3695833333333,"Hatteras"
"7091",2019,7,31,2019-07-31,27.3352941176471,"Hatteras"
"7092",2019,8,1,2019-08-01,27.4947916666667,"Hatteras"
"7093",2019,8,2,2019-08-02,27.6525,"Hatteras"
"7094",2019,8,3,2019-08-03,27.1945833333333,"Hatteras"
"7095",2019,8,4,2019-08-04,26.7502083333333,"Hatteras"
"7096",2019,8,5,2019-08-05,27.43625,"Hatteras"
"7097",2019,8,6,2019-08-06,27.8210416666667,"Hatteras"
"7098",2019,8,7,2019-08-07,27.8827083333333,"Hatteras"
"7099",2019,8,8,2019-08-08,27.3665024630542,"Hatteras"
"7100",2019,8,9,2019-08-09,27.531589958159,"Hatteras"
"7101",2019,8,10,2019-08-10,28.0844537815126,"Hatteras"
"7102",2019,8,11,2019-08-11,27.5100840336134,"Hatteras"
"7103",2019,8,12,2019-08-12,28.1054393305439,"Hatteras"
"7104",2019,8,13,2019-08-13,28.3075949367089,"Hatteras"
"7105",2019,8,14,2019-08-14,28.6479079497908,"Hatteras"
"7106",2019,8,15,2019-08-15,27.9326359832636,"Hatteras"
"7107",2019,8,16,2019-08-16,26.8803347280335,"Hatteras"
"7108",2019,8,17,2019-08-17,25.9849576271186,"Hatteras"
"7109",2019,8,18,2019-08-18,25.4672916666667,"Hatteras"
"7110",2019,8,19,2019-08-19,26.6186192468619,"Hatteras"
"7111",2019,8,20,2019-08-20,28.3317991631799,"Hatteras"
"7112",2019,8,21,2019-08-21,28.7229957805907,"Hatteras"
"7113",2019,8,22,2019-08-22,28.2050632911392,"Hatteras"
"7114",2019,8,23,2019-08-23,28.4347280334728,"Hatteras"
"7115",2019,8,24,2019-08-24,27.9508403361345,"Hatteras"
"7116",2019,8,25,2019-08-25,26.7479079497908,"Hatteras"
"7117",2019,8,26,2019-08-26,25.8260416666667,"Hatteras"
"7118",2019,8,27,2019-08-27,26.5785416666667,"Hatteras"
"7119",2019,8,28,2019-08-28,26.6133891213389,"Hatteras"
"7120",2019,8,29,2019-08-29,26.3089583333333,"Hatteras"
"7121",2019,8,30,2019-08-30,25.4384937238494,"Hatteras"
"7122",2019,8,31,2019-08-31,25.9031512605042,"Hatteras"
"7123",2019,9,1,2019-09-01,25.7692468619247,"Hatteras"
"7124",2019,9,2,2019-09-02,26.2804166666667,"Hatteras"
"7125",2019,9,3,2019-09-03,26.32125,"Hatteras"
"7126",2019,9,4,2019-09-04,27.3702083333333,"Hatteras"
"7127",2019,9,5,2019-09-05,27.4930962343096,"Hatteras"
"7128",2019,9,6,2019-09-06,26.5085416666667,"Hatteras"
"7129",2019,9,7,2019-09-07,26.0581589958159,"Hatteras"
"7130",2019,9,8,2019-09-08,26.3760416666667,"Hatteras"
"7131",2019,9,9,2019-09-09,26.7703781512605,"Hatteras"
"7132",2019,9,10,2019-09-10,26.2328451882845,"Hatteras"
"7133",2019,9,11,2019-09-11,26.861974789916,"Hatteras"
"7134",2019,9,12,2019-09-12,27.3041666666667,"Hatteras"
"7135",2019,9,13,2019-09-13,27.4228310502283,"Hatteras"
"7136",2019,9,14,2019-09-14,26.7508403361345,"Hatteras"
"7137",2019,9,15,2019-09-15,26.28125,"Hatteras"
"7138",2019,9,16,2019-09-16,26.8627615062762,"Hatteras"
"7139",2019,9,17,2019-09-17,26.7075,"Hatteras"
"7140",2019,9,18,2019-09-18,24.6851464435146,"Hatteras"
"7141",2019,9,19,2019-09-19,22.0692468619247,"Hatteras"
"7142",2019,9,20,2019-09-20,22.3411764705882,"Hatteras"
"7143",2019,9,21,2019-09-21,23.5253138075314,"Hatteras"
"7144",2019,9,22,2019-09-22,24.1506276150628,"Hatteras"
"7145",2019,9,23,2019-09-23,24.9183333333333,"Hatteras"
"7146",2019,9,24,2019-09-24,24.92875,"Hatteras"
"7147",2019,9,25,2019-09-25,24.9810924369748,"Hatteras"
"7148",2019,9,26,2019-09-26,25.2722916666667,"Hatteras"
"7149",2019,9,27,2019-09-27,25.6991631799163,"Hatteras"
"7150",2019,9,28,2019-09-28,25.8808333333333,"Hatteras"
"7151",2019,9,29,2019-09-29,26.5674369747899,"Hatteras"
"7152",2019,9,30,2019-09-30,26.3466527196653,"Hatteras"
"7153",2019,10,1,2019-10-01,25.6139240506329,"Hatteras"
"7154",2019,10,2,2019-10-02,25.7022916666667,"Hatteras"
"7155",2019,10,3,2019-10-03,26.0638655462185,"Hatteras"
"7156",2019,10,4,2019-10-04,26.573640167364,"Hatteras"
"7157",2019,10,5,2019-10-05,24.1606694560669,"Hatteras"
"7158",2019,10,6,2019-10-06,23.6081589958159,"Hatteras"
"7159",2019,10,7,2019-10-07,23.7504184100418,"Hatteras"
"7160",2019,10,8,2019-10-08,24.1260416666667,"Hatteras"
"7161",2019,10,9,2019-10-09,22.9701680672269,"Hatteras"
"7162",2019,10,10,2019-10-10,21.4325,"Hatteras"
"7163",2019,10,11,2019-10-11,20.8635021097046,"Hatteras"
"7164",2019,10,12,2019-10-12,21.1960416666667,"Hatteras"
"7165",2019,10,13,2019-10-13,21.8786610878661,"Hatteras"
"7166",2019,10,14,2019-10-14,22.3829831932773,"Hatteras"
"7167",2019,10,15,2019-10-15,22.4920833333333,"Hatteras"
"7168",2019,10,16,2019-10-16,22.6604166666667,"Hatteras"
"7169",2019,10,17,2019-10-17,20.4679324894515,"Hatteras"
"7170",2019,10,18,2019-10-18,18.0227083333333,"Hatteras"
"7171",2019,10,19,2019-10-19,18.054375,"Hatteras"
"7172",2019,10,20,2019-10-20,20.2320833333333,"Hatteras"
"7173",2019,10,21,2019-10-21,20.7615062761506,"Hatteras"
"7174",2019,10,22,2019-10-22,20.6891666666667,"Hatteras"
"7175",2019,10,23,2019-10-23,21.9554166666667,"Hatteras"
"7176",2019,10,24,2019-10-24,21.4346982758621,"Hatteras"
"7177",2019,10,25,2019-10-25,21.4975961538462,"Hatteras"
"7178",2019,10,26,2019-10-26,22.094375,"Hatteras"
"7179",2019,10,27,2019-10-27,22.4525,"Hatteras"
"7180",2019,10,28,2019-10-28,23.0016736401674,"Hatteras"
"7181",2019,10,29,2019-10-29,22.4897489539749,"Hatteras"
"7182",2019,10,30,2019-10-30,22.6422594142259,"Hatteras"
"7183",2019,10,31,2019-10-31,22.6804166666667,"Hatteras"
"7184",2019,11,1,2019-11-01,22.3085416666667,"Hatteras"
"7185",2019,11,2,2019-11-02,19.5294979079498,"Hatteras"
"7186",2019,11,3,2019-11-03,17.6535416666667,"Hatteras"
"7187",2019,11,4,2019-11-04,17.8646443514644,"Hatteras"
"7188",2019,11,5,2019-11-05,19.346875,"Hatteras"
"7189",2019,11,6,2019-11-06,18.92805907173,"Hatteras"
"7190",2019,11,7,2019-11-07,18.9882845188285,"Hatteras"
"7191",2019,11,8,2019-11-08,18.10625,"Hatteras"
"7192",2019,11,9,2019-11-09,14.7827731092437,"Hatteras"
"7193",2019,11,10,2019-11-10,15.111974789916,"Hatteras"
"7194",2019,11,11,2019-11-11,16.3031512605042,"Hatteras"
"7195",2019,11,12,2019-11-12,18.1677083333333,"Hatteras"
"7196",2019,11,13,2019-11-13,12.5754166666667,"Hatteras"
"7197",2019,11,14,2019-11-14,13.1403361344538,"Hatteras"
"7198",2019,11,15,2019-11-15,15.703125,"Hatteras"
"7199",2019,11,16,2019-11-16,14.9089583333333,"Hatteras"
"7200",2019,11,17,2019-11-17,14.341875,"Hatteras"
"7201",2019,11,18,2019-11-18,14.3939075630252,"Hatteras"
"7202",2019,11,19,2019-11-19,14.4627083333333,"Hatteras"
"7203",2019,11,20,2019-11-20,13.358125,"Hatteras"
"7204",2019,11,21,2019-11-21,12.1320833333333,"Hatteras"
"7205",2019,11,22,2019-11-22,14.185,"Hatteras"
"7206",2019,11,23,2019-11-23,15.7585774058577,"Hatteras"
"7207",2019,11,24,2019-11-24,16.8464435146444,"Hatteras"
"7208",2019,11,25,2019-11-25,15.9603139013453,"Hatteras"
"7209",2019,11,26,2019-11-26,16.9960416666667,"Hatteras"
"7210",2019,11,27,2019-11-27,17.1847916666667,"Hatteras"
"7211",2019,11,28,2019-11-28,16.96125,"Hatteras"
"7212",2019,11,29,2019-11-29,14.33125,"Hatteras"
"7213",2019,11,30,2019-11-30,13.8970833333333,"Hatteras"
"7214",2019,12,1,2019-12-01,15.202719665272,"Hatteras"
"7215",2019,12,2,2019-12-02,15.5910041841004,"Hatteras"
"7216",2019,12,3,2019-12-03,12.9855648535565,"Hatteras"
"7217",2019,12,4,2019-12-04,13.9972573839662,"Hatteras"
"7218",2019,12,5,2019-12-05,12.6102083333333,"Hatteras"
"7219",2019,12,6,2019-12-06,11.4541666666667,"Hatteras"
"7220",2019,12,7,2019-12-07,11.8577083333333,"Hatteras"
"7221",2019,12,8,2019-12-08,11.656875,"Hatteras"
"7222",2019,12,9,2019-12-09,14.1617777777778,"Hatteras"
"7223",2019,12,10,2019-12-10,16.0399581589958,"Hatteras"
"7224",2019,12,11,2019-12-11,15.4939583333333,"Hatteras"
"7225",2019,12,12,2019-12-12,12.1424686192469,"Hatteras"
"7226",2019,12,13,2019-12-13,11.9979079497908,"Hatteras"
"7227",2019,12,14,2019-12-14,15.2229166666667,"Hatteras"
"7228",2019,12,15,2019-12-15,14.5491596638655,"Hatteras"
"7229",2019,12,16,2019-12-16,13.2866666666667,"Hatteras"
"7230",2019,12,17,2019-12-17,14.6275,"Hatteras"
"7231",2019,12,18,2019-12-18,14.3716666666667,"Hatteras"
"7232",2019,12,19,2019-12-19,10.5179166666667,"Hatteras"
"7233",2019,12,20,2019-12-20,9.435,"Hatteras"
"7234",2019,12,21,2019-12-21,9.0847280334728,"Hatteras"
"7235",2019,12,22,2019-12-22,10.0585774058577,"Hatteras"
"7236",2019,12,23,2019-12-23,10.9264583333333,"Hatteras"
"7237",2019,12,24,2019-12-24,11.0697916666667,"Hatteras"
"7238",2019,12,25,2019-12-25,11.170625,"Hatteras"
"7239",2019,12,26,2019-12-26,11.8077083333333,"Hatteras"
"7240",2019,12,27,2019-12-27,12.0571428571429,"Hatteras"
"7241",2019,12,28,2019-12-28,12.39125,"Hatteras"
